source,target,value,source_type,target_type
DOID:77,mir221,1,1,2
CDKN2B-AS1,DOID:1936,1,0,1
DOID:0060060,mir150,1,1,2
DOID:2174,mir125a,1,1,2
DOID:229,mir365a,1,1,2
DOID:8692,mir145,1,1,2
DOID:114,mir130a,1,1,2
TUG1,mir29c,1,0,2
MALAT1,mir374b,1,0,2
GAS5,mir485,1,0,2
DOID:0050615,mir132,1,1,2
DOID:162,mir658,1,1,2
DOID:4,mir10a,1,1,2
DOID:1289,mir150,1,1,2
DOID:1612,mir301b,1,1,2
DOID:0060072,mir2110,1,1,2
DOID:1287,mir210,1,1,2
DOID:3571,mir491,1,1,2
DOID:14566,mir224,1,1,2
LINC00687,DOID:684,1,0,1
DOID:7,mir127,1,1,2
DOID:15,mir196b,1,1,2
XIST,mir23b,1,0,2
mir505,mir4306,1,2,2
DOID:5041,mir519c,1,1,2
DOID:5844,mir150,1,1,2
DOID:8584,mir20a,1,1,2
DOID:3070,mir10a,1,1,2
DOID:9119,mir221,1,1,2
DOID:3068,mir224,1,1,2
mir379,mir657,1,2,2
IL12A-AS1,DOID:178,1,0,1
ZFAS1,DOID:3119,1,0,1
DOID:0050117,mir140,1,1,2
DOID:0050615,mir381,1,1,2
DOID:263,mir378c,1,1,2
DOID:5093,mir24,1,1,2
DOID:1909,mir138,1,1,2
mir298,mir505,1,2,2
DOID:1909,mir17,1,1,2
DOID:3571,mir485,1,1,2
DOID:2531,mir451a,1,1,2
DOID:14566,mir139,1,1,2
DOID:4706,mir10a,1,1,2
HCP5,DOID:417,1,0,1
DOID:0050902,mir219,1,1,2
DOID:7,mir375,1,1,2
DOID:299,mir221,1,1,2
DOID:10283,mir378h,1,1,2
DOID:3093,mir326,1,1,2
PCA3,DOID:0050639,1,0,1
DOID:193,mir224,1,1,2
WT1-AS,DOID:686,1,0,1
MIR17HG,DOID:3119,1,0,1
DOID:2513,mir2861,1,1,2
DOID:0050890,mir147a,1,1,2
DOID:3119,mir140,1,1,2
DOID:934,mir142,1,1,2
DOID:8692,mir138,1,1,2
DOID:229,mir424,1,1,2
mir595,mir1228,1,2,2
TUG1,mir590,1,0,2
DOID:3068,mir139,1,1,2
DOID:114,mir145,1,1,2
DOID:0060083,mir26a,1,1,2
DOID:10591,mir26b,1,1,2
DOID:3565,mir219,1,1,2
DOID:0050615,mir542,1,1,2
DOID:162,mir378h,1,1,2
DOID:4,mir4792,1,1,2
DOID:8997,mir378a,1,1,2
DOID:5093,mir137,1,1,2
DOID:3347,mir150,1,1,2
DOID:0050687,mir302e,1,1,2
OIP5-AS1,mir30e,1,0,2
DOID:14566,mir519e,1,1,2
DOID:1037,mir187,1,1,2
DOID:2531,mir154,1,1,2
DOID:14566,mir29a,1,1,2
DOID:3213,mir491,1,1,2
DOID:299,mir449a,1,1,2
H19,DOID:3393,1,0,1
DOID:0050686,mir15b,1,1,2
DOID:3119,mir451a,1,1,2
DOID:1040,mir27b,1,1,2
SPRY4-IT1,DOID:3571,1,0,1
DOID:768,mir497,1,1,2
DANCR,DOID:0050686,1,0,1
DOID:114,mir497,1,1,2
DOID:3068,mir29a,1,1,2
DOID:3905,mir29b,1,1,2
DOID:9074,mir29b,1,1,2
DOID:2921,mir1224,1,1,2
DOID:162,mir590,1,1,2
DOID:170,mir24,1,1,2
DOID:4450,mir655,1,1,2
NEAT1,mir590,1,0,2
TINCR,mir7,1,0,2
DOID:14566,mir378f,1,1,2
DOID:1037,mir92a,1,1,2
DOID:1287,mir139,1,1,2
DOID:14566,mir346,1,1,2
DOID:0060085,let7c,1,1,2
DOID:7,mir487b,1,1,2
DOID:0050686,mir520e,1,1,2
mir522,mir527,1,2,2
CDKN2B-AS1,let7e,1,0,2
DOID:3119,mir302f,1,1,2
DOID:0014667,mir30e,1,1,2
DOID:193,mir29a,1,1,2
DOID:3119,mir154,1,1,2
DOID:0060083,mir485,1,1,2
DOID:3905,mir486,1,1,2
DOID:0050828,mir195,1,1,2
DOID:4451,mir92a,1,1,2
DOID:10591,mir302c,1,1,2
KCNQ1OT1,let7c,1,0,2
DOID:162,mir544b,1,1,2
DOID:170,mir137,1,1,2
AFAP1-AS1,DOID:3571,1,0,1
DOID:4,mir378h,1,1,2
DOID:1492,mir183,1,1,2
LSINCT5,DOID:0050686,1,0,1
DOID:0050687,mir326,1,1,2
DOID:14566,mir873,1,1,2
DOID:3908,mir15b,1,1,2
DOID:7,mir519d,1,1,2
XIST,mir590,1,0,2
DOID:2468,mir7,1,1,2
H19,DOID:3717,1,0,1
DOID:0050686,mir191,1,1,2
DOID:0060084,mir515,1,1,2
DOID:150,mir26b,1,1,2
DOID:193,mir378f,1,1,2
DOID:3069,mir181a,1,1,2
MIR17HG,mir520b,1,0,2
DOID:3119,mir520b,1,1,2
DOID:0060158,mir483,1,1,2
TP73-AS1,DOID:0050686,1,0,1
DOID:3068,mir873,1,1,2
DOID:114,mir520g,1,1,2
DOID:3393,mir29b,1,1,2
DOID:8552,mir29b,1,1,2
MEG3,DOID:9974,1,0,1
DOID:74,mir26b,1,1,2
DOID:120,let7a,1,1,2
DOID:7,mir22,1,1,2
DOID:14566,mir642b,1,1,2
DOID:0060085,mir622,1,1,2
DOID:3908,mir520e,1,1,2
DOID:0060085,mir1,1,1,2
SCHLAP1,DOID:0050686,1,0,1
H19,DOID:8552,1,0,1
DOID:0050686,mir98,1,1,2
NEAT1,DOID:2600,1,0,1
LINC00629,DOID:3594,1,0,1
DOID:1398,mir18a,1,1,2
DOID:2394,mir29b,1,1,2
DOID:686,mir192,1,1,2
DOID:2596,mir93,1,1,2
DOID:1793,mir106a,1,1,2
DOID:11934,mir203,1,1,2
DOID:3996,mir195,1,1,2
TP73-AS1,DOID:14566,1,0,1
HAR1A,DOID:2468,1,0,1
DOID:0050828,mir205,1,1,2
DOID:4450,mir378i,1,1,2
CYTOR,DOID:0050686,1,0,1
MEG3,DOID:5093,1,0,1
DOID:824,mir548a,1,1,2
DOID:10534,mir18a,1,1,2
DOID:17,mir100,1,1,2
DOID:0060085,mir362,1,1,2
DOID:1781,mir323a,1,1,2
DOID:0050686,mir584,1,1,2
DOID:0060056,mir192,1,1,2
DOID:0060084,mir7,1,1,2
DOID:193,mir642b,1,1,2
DOID:3069,mir195,1,1,2
MIR503HG,DOID:162,1,0,1
LINC00473,mir195,1,0,2
DOID:2394,mir486,1,1,2
DOID:1749,mir181d,1,1,2
DOID:0070004,mir20a,1,1,2
DOID:0060100,mir98,1,1,2
DOID:686,mir99b,1,1,2
DOID:771,mir30c,1,1,2
DOID:3996,mir184,1,1,2
DOID:10283,mir125b,1,1,2
KCNQ1OT1,mir362,1,0,2
DOID:305,mir874,1,1,2
CYTOR,DOID:14566,1,0,1
DOID:1492,mir96,1,1,2
DOID:1091,let7a,1,1,2
DOID:9351,mir486,1,1,2
DOID:0060058,mir92a,1,1,2
DOID:17,mir33a,1,1,2
BANCR,DOID:162,1,0,1
DOID:0060116,let7d,1,1,2
DOID:3908,mir98,1,1,2
DOID:5093,mir126,1,1,2
DOID:0050177,mir20a,1,1,2
DOID:0050686,mir610,1,1,2
DOID:4,let7g,1,1,2
DOID:3069,mir184,1,1,2
NEAT1,DOID:299,1,0,1
DOID:0060072,mir93,1,1,2
DOID:686,mir203,1,1,2
DOID:684,mir30a,1,1,2
DOID:0060089,mir206,1,1,2
MIAT,DOID:5844,1,0,1
DOID:184,mir19a,1,1,2
DOID:120,mir34b,1,1,2
DOID:8857,mir200b,1,1,2
UCA1,DOID:263,1,0,1
DOID:10534,mir200a,1,1,2
MALAT1,mir106a,1,0,2
MIR100HG,DOID:8692,1,0,1
DOID:1324,mir206,1,1,2
mir1179,mir1275,1,2,2
DOID:0060072,mir20a,1,1,2
DOID:0070004,mir221,1,1,2
TUSC7,DOID:9256,1,0,1
DOID:331,mir122,1,1,2
DOID:3948,mir210,1,1,2
mir1254,mir3940,1,2,2
DOID:684,mir100,1,1,2
DOID:6050,mir200b,1,1,2
DOID:399,mir550a,1,1,2
DOID:3070,mir335,1,1,2
DOID:9884,mir133a,1,1,2
DOID:3118,mir342,1,1,2
DOID:0050686,mir1469,1,1,2
DOID:162,mir140,1,1,2
DOID:4,mir125b,1,1,2
DOID:2914,mir101,1,1,2
DOID:1612,mir200b,1,1,2
DOID:3213,mir128,1,1,2
DOID:331,mir374a,1,1,2
DOID:1240,mir424,1,1,2
DOID:299,mir10b,1,1,2
DOID:3620,mir361,1,1,2
DOID:77,mir133a,1,1,2
DOID:2513,mir378a,1,1,2
HAND2-AS1,DOID:1192,1,0,1
DOID:10652,mir125b,1,1,2
DOID:9119,mir34c,1,1,2
DOID:9538,mir19a,1,1,2
DOID:3070,mir125b,1,1,2
DOID:0060037,mir363,1,1,2
DOID:184,mir210,1,1,2
DOID:0060083,mir128,1,1,2
DOID:10534,mir625,1,1,2
DOID:162,mir451a,1,1,2
DOID:4,mir372,1,1,2
CBR3-AS1,DOID:305,1,0,1
DOID:1324,mir219,1,1,2
DOID:1909,mir22,1,1,2
DOID:1612,mir488,1,1,2
DOID:520,mir133a,1,1,2
DOID:771,mir513a,1,1,2
DOID:1240,mir650,1,1,2
DOID:14566,mir135a,1,1,2
DOID:4706,mir125b,1,1,2
XIST,mir140,1,0,2
DOID:684,mir657,1,1,2
DOID:3093,mir24,1,1,2
DOID:184,mir652,1,1,2
DOID:120,mir542,1,1,2
HOTTIP,DOID:9256,1,0,1
DOID:0050615,mir20b,1,1,2
MALAT1,mir378a,1,0,2
DOID:162,mir302f,1,1,2
DOID:162,mir154,1,1,2
MIR7-3HG,DOID:686,1,0,1
DOID:3451,mir572,1,1,2
DOID:4,mir337,1,1,2
NEAT1,mir154,1,0,2
DOID:0050687,mir214,1,1,2
DOID:4450,mir126,1,1,2
DOID:0060072,mir567,1,1,2
ESRG,DOID:688,1,0,1
DOID:1612,mir214,1,1,2
DOID:14566,mir429,1,1,2
BCAR4,DOID:1612,1,0,1
DOID:2531,mir215,1,1,2
DOID:3571,mir493,1,1,2
DOID:3948,mir139,1,1,2
DOID:299,mir133a,1,1,2
DOID:4706,mir372,1,1,2
H19,DOID:0060158,1,0,1
DOID:7,mir204,1,1,2
CDKN2B-AS1,DOID:1240,1,0,1
DOID:3093,mir137,1,1,2
FENDRR,mir28,1,0,2
DOID:9119,mir382,1,1,2
RMST,DOID:0060100,1,0,1
DOID:4960,mir143,1,1,2
mir1323,mir718,1,2,2
DOID:0060083,mir143,1,1,2
MALAT1,mir328,1,0,2
DOID:10763,mir429,1,1,2
HOTAIR,DOID:9538,1,0,1
DOID:162,mir520b,1,1,2
DOID:3953,mir146a,1,1,2
DOID:4,mir451a,1,1,2
DOID:4,mir605,1,1,2
DOID:0050687,mir149,1,1,2
DOID:5093,mir452,1,1,2
DOID:1612,mir149,1,1,2
DOID:3571,mir527,1,1,2
DOID:14566,mir193a,1,1,2
DOID:1287,mir135a,1,1,2
DOID:7,mir193b,1,1,2
DOID:14566,mir151a,1,1,2
H19,DOID:2021,1,0,1
XIST,mir154,1,0,2
DOID:684,mir371,1,1,2
DOID:8893,mir423,1,1,2
DOID:0060060,mir29b,1,1,2
DOID:193,mir429,1,1,2
DOID:3856,mir143,1,1,2
DOID:1040,mir146a,1,1,2
DOID:178,mir26b,1,1,2
DOID:423,mir376c,1,1,2
DOID:0060041,mir148b,1,1,2
DOID:114,mir22,1,1,2
DOID:3068,mir151a,1,1,2
DOID:409,mir222,1,1,2
DOID:0050615,mir222,1,1,2
DOID:170,mir141,1,1,2
DOID:4,mir302f,1,1,2
DOID:1289,mir29b,1,1,2
MEG3,DOID:120,1,0,1
DOID:4450,mir141,1,1,2
DOID:5093,mir155,1,1,2
DOID:4645,mir29c,1,1,2
DOID:0050687,mir24,1,1,2
DOID:863,mir144,1,1,2
DOID:14566,mir548b,1,1,2
DOID:1287,mir429,1,1,2
DOID:2531,mir25,1,1,2
DOID:14566,mir515,1,1,2
DOID:0050902,mir146a,1,1,2
H19,DOID:4607,1,0,1
XIST,mir520b,1,0,2
DOID:2043,mir22,1,1,2
DOID:9261,mir663a,1,1,2
LINC00629,DOID:193,1,0,1
DOID:0060060,mir486,1,1,2
DOID:193,mir193a,1,1,2
DOID:193,mir151a,1,1,2
HAND2-AS1,DOID:769,1,0,1
DOID:5844,mir29b,1,1,2
DOID:13241,mir155,1,1,2
DOID:229,mir23a,1,1,2
DOID:660,mir16,1,1,2
DOID:0050117,mir25,1,1,2
DOID:0050615,mir449b,1,1,2
DOID:162,mir103b,1,1,2
KCNQ1OT1,DOID:13317,1,0,1
CBR3-AS1,mir320b,1,0,2
DOID:3627,mir30a,1,1,2
DOID:4,mir624,1,1,2
DOID:4450,mir452,1,1,2
DOID:5093,mir520c,1,1,2
DOID:0050687,mir137,1,1,2
DOID:2349,mir296,1,1,2
DOID:4645,let7d,1,1,2
DOID:1287,mir193a,1,1,2
DOID:14566,mir574,1,1,2
DOID:0060085,mir186,1,1,2
DOID:1319,mir504,1,1,2
H19,DOID:9970,1,0,1
XIST,mir599,1,0,2
DOID:630,mir155,1,1,2
H19,DOID:229,1,0,1
DOID:557,mir29c,1,1,2
DOID:3119,mir25,1,1,2
PRINS,DOID:7,1,0,1
HULC,DOID:707,1,0,1
DOID:1040,mir181a,1,1,2
SNHG12,mir320d,1,0,2
DOID:0060041,mir181d,1,1,2
DOID:0050828,mir30d,1,1,2
DOID:114,mir28,1,1,2
LUCAT1,DOID:0050686,1,0,1
IL12A-AS1,DOID:1287,1,0,1
DOID:3905,mir186,1,1,2
DOID:10763,mir574,1,1,2
DOID:170,mir155,1,1,2
DOID:5093,mir661,1,1,2
DOID:305,mir18b,1,1,2
DOID:863,mir16,1,1,2
DOID:7,mir489,1,1,2
DOID:0060085,mir9,1,1,2
DOID:1287,mir515,1,1,2
DOID:3908,mir27a,1,1,2
DOID:9261,mir151b,1,1,2
DOID:0050686,mir30a,1,1,2
DOID:3119,mir455,1,1,2
DOID:193,mir574,1,1,2
DOID:2394,mir152,1,1,2
DOID:8432,mir155,1,1,2
DOID:707,mir29c,1,1,2
DOID:11934,mir101,1,1,2
DOID:1561,mir15a,1,1,2
PRNCR1,DOID:10283,1,0,1
LUCAT1,DOID:14566,1,0,1
DOID:3905,mir9,1,1,2
DOID:0050117,mir302a,1,1,2
DOID:5093,mir152,1,1,2
DOID:305,mir95,1,1,2
DOID:1936,mir296,1,1,2
DOID:1287,mir574,1,1,2
DOID:0060085,mir19a,1,1,2
DOID:769,mir15a,1,1,2
DOID:18,mir192,1,1,2
DOID:771,mir181b,1,1,2
MIR17HG,mir302a,1,0,2
MIR155HG,DOID:14566,1,0,1
DOID:0060072,let7b,1,1,2
DOID:0060158,mir486,1,1,2
DOID:3996,mir30d,1,1,2
DOID:0050828,mir342,1,1,2
DOID:3393,mir186,1,1,2
KCNQ1OT1,mir19a,1,0,2
DOID:635,mir29a,1,1,2
DOID:74,mir16,1,1,2
DOID:305,mir200b,1,1,2
DOID:4362,mir9,1,1,2
DOID:10534,mir302b,1,1,2
DOID:2531,mir671,1,1,2
DOID:3908,mir1258,1,1,2
DOID:0060085,mir153,1,1,2
DOID:1781,mir9,1,1,2
DOID:3908,mir30a,1,1,2
DOID:0050686,mir632,1,1,2
GAS5,DOID:4,1,0,1
DOID:0050686,mir33a,1,1,2
MALAT1,DOID:0050615,1,0,1
GAS5,DOID:0060056,1,0,1
DOID:1240,mir19b,1,1,2
DOID:686,mir101,1,1,2
GABPB1-AS1,mir101,1,0,2
DOID:684,mir17,1,1,2
DOID:8552,mir369,1,1,2
KCNQ1OT1,mir153,1,0,2
DOID:289,let7b,1,1,2
DOID:863,mir99b,1,1,2
DOID:120,mir199a,1,1,2
DOID:9351,mir326,1,1,2
SNHG12,DOID:0050687,1,0,1
DOID:17,mir31,1,1,2
DOID:4045,mir34c,1,1,2
DOID:10534,let7g,1,1,2
DOID:8618,mir99a,1,1,2
DOID:0050686,mir3940,1,1,2
DOID:37,mir1266,1,1,2
DOID:0050686,mir657,1,1,2
DOID:0060056,mir101,1,1,2
NEAT1,DOID:3969,1,0,1
DOID:2394,mir9,1,1,2
DOID:0060072,mir10b,1,1,2
DOID:77,mir199b,1,1,2
DOID:5041,mir34a,1,1,2
DOID:3093,mir126,1,1,2
DOID:417,mir19b,1,1,2
DOID:120,mir433,1,1,2
DOID:0060037,mir106a,1,1,2
DOID:10534,mir335,1,1,2
mir605,mir524,1,2,2
DOID:0050686,mir506,1,1,2
PVT1,mir488,1,0,2
DOID:263,mir21,1,1,2
NEAT1,DOID:1749,1,0,1
DOID:1612,let7i,1,1,2
DOID:1115,mir19b,1,1,2
DOID:0060072,mir34c,1,1,2
DOID:331,mir19b,1,1,2
DOID:15,mir99a,1,1,2
LINC01080,DOID:10652,1,0,1
DOID:5041,mir130b,1,1,2
DOID:104,mir550a,1,1,2
DOID:3093,mir373,1,1,2
DOID:6050,mir339,1,1,2
DSCR9,DOID:4,1,0,1
DOID:289,mir10b,1,1,2
DOID:9119,mir199b,1,1,2
DOID:9884,mir21,1,1,2
DOID:120,mir20b,1,1,2
DOID:16,mir21,1,1,2
UCA1,DOID:8618,1,0,1
DOID:3908,mir3940,1,1,2
DOID:17,mir193b,1,1,2
DOID:8857,mir126,1,1,2
DOID:0060116,mir19b,1,1,2
DOID:0050686,mir371,1,1,2
DOID:162,mir215,1,1,2
GAS5,DOID:934,1,0,1
DOID:4,mir200c,1,1,2
DOID:1192,mir106b,1,1,2
DOID:3451,mir106b,1,1,2
DOID:0060072,mir190a,1,1,2
DOID:1240,mir663a,1,1,2
DOID:201,mir373,1,1,2
LINC00474,DOID:4,1,0,1
DOID:3571,mir218,1,1,2
DOID:3948,mir301a,1,1,2
DOID:66,mir133b,1,1,2
DOID:3948,mir135a,1,1,2
DOID:686,mir508,1,1,2
DOID:9261,let7f,1,1,2
DOID:77,mir21,1,1,2
DOID:2174,let7i,1,1,2
DOID:3093,mir376a,1,1,2
DOID:684,mir31,1,1,2
DOID:289,mir34c,1,1,2
DOID:5419,mir212,1,1,2
mir616,mir647,1,2,2
DOID:0060085,mir760,1,1,2
DOID:0060116,mir135b,1,1,2
DOID:0050615,mir1,1,1,2
DOID:162,mir510,1,1,2
DOID:4,mir302d,1,1,2
DOID:1192,mir34a,1,1,2
DOID:0050687,mir126,1,1,2
DOID:520,mir21,1,1,2
DOID:1612,mir126,1,1,2
DOID:0060072,mir382,1,1,2
DOID:14566,mir212,1,1,2
DOID:7,mir103a,1,1,2
XIST,mir215,1,0,2
CDKN2B-AS1,DOID:4159,1,0,1
DOID:10283,mir25,1,1,2
DOID:3856,mir205,1,1,2
CDKN2B-AS1,DOID:0060122,1,0,1
DOID:3093,mir452,1,1,2
EWSAT1,DOID:4,1,0,1
PRINS,DOID:162,1,0,1
C1QTNF9B-AS1,DOID:4,1,0,1
DOID:399,mir640,1,1,2
DOID:0050890,mir301a,1,1,2
DOID:3070,mir302d,1,1,2
DOID:229,mir125a,1,1,2
DOID:16,mir223,1,1,2
DOID:4451,mir142,1,1,2
mir1245b,mir1323,1,2,2
DOID:162,mir744,1,1,2
DOID:4,mir664,1,1,2
HOTAIR,DOID:65,1,0,1
DOID:162,mir25,1,1,2
DOID:4,mir215,1,1,2
DOID:0050687,mir373,1,1,2
DOID:1909,mir146b,1,1,2
DOID:1612,mir373,1,1,2
DOID:201,mir1293,1,1,2
DOID:14566,mir10a,1,1,2
DOID:2914,mir205,1,1,2
DOID:3571,mir27a,1,1,2
DOID:4706,mir302d,1,1,2
DOID:686,mir1290,1,1,2
DOID:299,mir21,1,1,2
DOID:7,mir340,1,1,2
DOID:657,mir21,1,1,2
DOID:399,mir147a,1,1,2
DOID:178,mir376b,1,1,2
HULC,DOID:0060100,1,0,1
DOID:114,mir132,1,1,2
DOID:0060083,mir218,1,1,2
DOID:10534,mir605,1,1,2
DOID:4,mir1469,1,1,2
DOID:0050615,mir133b,1,1,2
MALAT1,mir22,1,0,2
DOID:162,mir455,1,1,2
SOX2-OT,DOID:680,1,0,1
MEG3,DOID:0060083,1,0,1
DOID:0050687,mir376a,1,1,2
DOID:1324,mir499a,1,1,2
CCAT2,DOID:684,1,0,1
DOID:0050687,mir141,1,1,2
DOID:4,mir510,1,1,2
DOID:0060072,mir765,1,1,2
DOID:1037,mir15a,1,1,2
DOID:1287,mir212,1,1,2
DOID:14566,mir23b,1,1,2
DOID:2531,mir142,1,1,2
HCP5,DOID:1787,1,0,1
DOID:1319,mir512,1,1,2
XIST,mir25,1,0,2
DOID:2043,mir132,1,1,2
DOID:7,mir129,1,1,2
DOID:77,mir592,1,1,2
mir505,mir1323,1,2,2
DOID:3856,mir218,1,1,2
DOID:193,mir10a,1,1,2
MIR17HG,DOID:5844,1,0,1
DOID:1040,mir221,1,1,2
HULC,DOID:193,1,0,1
DOID:423,mir363,1,1,2
SNHG1,DOID:684,1,0,1
DOID:114,mir381,1,1,2
DOID:0060083,mir196b,1,1,2
DOID:3068,mir23b,1,1,2
DOID:0050117,mir142,1,1,2
DOID:3953,mir449a,1,1,2
DOID:162,mir885,1,1,2
DOID:4,mir744,1,1,2
HOTAIR,DOID:706,1,0,1
MEG3,DOID:184,1,0,1
DOID:263,mir378e,1,1,2
DOID:3347,mir432,1,1,2
DOID:5093,mir26a,1,1,2
DOID:0050687,mir452,1,1,2
DOID:1287,mir10a,1,1,2
DOID:4535,mir221,1,1,2
DOID:14566,mir658,1,1,2
DOID:7,mir377,1,1,2
DOID:1319,mir483,1,1,2
DOID:1319,mir182,1,1,2
DOID:299,mir223,1,1,2
DOID:2174,mir376a,1,1,2
DOID:3856,mir196b,1,1,2
DOID:3119,mir142,1,1,2
PCA3,DOID:0050687,1,0,1
DOID:193,mir23b,1,1,2
DOID:2513,mir378b,1,1,2
DOID:2621,mir10a,1,1,2
DOID:114,mir146b,1,1,2
DOID:0060083,mir27a,1,1,2
DOID:4,mir564,1,1,2
DOID:1289,mir326,1,1,2
CASC2,DOID:0050687,1,0,1
OIP5-AS1,mir320a,1,0,2
DOID:14566,mir1179,1,1,2
DOID:1287,mir23b,1,1,2
DOID:2531,mir15a,1,1,2
DOID:3908,mir145,1,1,2
DOID:4159,mir17,1,1,2
DOID:630,mir26a,1,1,2
DOID:7,mir376b,1,1,2
H19,DOID:3459,1,0,1
DOID:0050686,mir17,1,1,2
PVT1,DOID:4535,1,0,1
DOID:3119,mir487b,1,1,2
PCA3,DOID:14654,1,0,1
SPRY4-IT1,DOID:0050687,1,0,1
DOID:114,mir500a,1,1,2
DOID:0060083,mir454,1,1,2
DOID:3068,mir29c,1,1,2
DOID:0050117,mir15a,1,1,2
MALAT1,mir378b,1,0,2
DOID:2030,mir485,1,1,2
DOID:170,mir26a,1,1,2
DOID:1289,mir9,1,1,2
DOID:305,mir302c,1,1,2
DOID:4450,mir26a,1,1,2
DOID:863,mir27b,1,1,2
DOID:4645,mir92a,1,1,2
DOID:14566,mir378h,1,1,2
DOID:3908,mir497,1,1,2
CECR7,mir197,1,0,2
HCP5,mir27b,1,0,2
DOID:0060085,let7e,1,1,2
DOID:5093,mir16,1,1,2
GAS5,DOID:10534,1,0,1
DOID:3119,mir519d,1,1,2
DOID:0014667,mir320a,1,1,2
DOID:3119,mir15a,1,1,2
DOID:0060100,mir17,1,1,2
DOID:403,mir520d,1,1,2
mir379,mir1234,1,2,2
DOID:0050828,mir197,1,1,2
DOID:0050117,mir520d,1,1,2
DOID:2237,mir182,1,1,2
KCNQ1OT1,let7e,1,0,2
DOID:170,mir491,1,1,2
AFAP1-AS1,DOID:0050687,1,0,1
DOID:305,let7i,1,1,2
DOID:655,mir15b,1,1,2
DOID:9351,mir24,1,1,2
DOID:0060058,mir15a,1,1,2
TUG1,DOID:263,1,0,1
DOID:10534,mir15b,1,1,2
DOID:14566,mir590,1,1,2
DOID:0060085,mir330,1,1,2
DOID:3908,mir17,1,1,2
DOID:8618,let7a,1,1,2
H19,mir194,1,0,2
DOID:2468,mir92a,1,1,2
DOID:0050686,mir194,1,1,2
DOID:3069,mir181c,1,1,2
DOID:193,mir378h,1,1,2
NEAT1,DOID:1037,1,0,1
DOID:3119,mir520d,1,1,2
MIR17HG,mir520d,1,0,2
MIR155HG,DOID:2531,1,0,1
DOID:3119,mir320e,1,1,2
DOID:0060158,mir326,1,1,2
KCNQ1OT1,mir330,1,0,2
DOID:170,mir302b,1,1,2
DOID:863,mir30b,1,1,2
DOID:120,let7c,1,1,2
NPSR1-AS1,DOID:4,1,0,1
DOID:14566,mir544b,1,1,2
DOID:0050686,mir595,1,1,2
DOID:0050686,mir31,1,1,2
DOID:4043,mir29b,1,1,2
DOID:3119,mir1224,1,1,2
DOID:2394,mir300,1,1,2
DOID:686,mir195,1,1,2
DOID:707,mir92a,1,1,2
DOID:1793,mir107,1,1,2
DOID:11934,mir205,1,1,2
DANCR,DOID:162,1,0,1
DOID:0050828,mir208a,1,1,2
KCNQ1OT1,mir124,1,0,2
DOID:184,mir18a,1,1,2
DOID:0060085,mir502,1,1,2
DOID:10534,mir191,1,1,2
DOID:17,mir103a,1,1,2
mir577,mir551a,1,2,2
DOID:0050686,mir628,1,1,2
DOID:176,mir1,1,1,2
DLEU2,DOID:4,1,0,1
DOID:0060084,mir92a,1,1,2
DOID:150,mir30b,1,1,2
DOID:3069,mir197,1,1,2
DOID:3119,mir518f,1,1,2
DOID:7,mir99b,1,1,2
DOID:0060072,mir199b,1,1,2
DOID:1240,mir125a,1,1,2
LINC00663,DOID:0050686,1,0,1
DOID:0060100,mir31,1,1,2
DOID:0070004,mir21,1,1,2
DOID:1793,mir34b,1,1,2
DOID:11934,mir363,1,1,2
DOID:3996,mir99a,1,1,2
DOID:10283,mir127,1,1,2
DOID:3093,mir203,1,1,2
DOID:6050,mir192,1,1,2
LSINCT5,DOID:162,1,0,1
DOID:1091,let7c,1,1,2
DOID:120,mir1,1,1,2
UCA1,DOID:5093,1,0,1
DOID:11054,mir20a,1,1,2
DOID:3829,mir199b,1,1,2
DOID:5679,mir125a,1,1,2
DOID:0060085,mir301a,1,1,2
DOID:0060116,let7f,1,1,2
DOID:8466,mir183,1,1,2
H19,mir193b,1,0,2
MALAT1,DOID:5166,1,0,1
DOID:0050177,mir21,1,1,2
DOID:162,mir127,1,1,2
DOID:4,mir100,1,1,2
DOID:3069,mir99a,1,1,2
DOID:0060072,mir96,1,1,2
DOID:3571,mir130a,1,1,2
DOID:686,mir361,1,1,2
DOID:0050013,mir107,1,1,2
DOID:686,mir205,1,1,2
mir658,mir524,1,2,2
DOID:3996,mir509,1,1,2
DOID:1793,mir132,1,1,2
DOID:10283,mir375,1,1,2
DOID:77,mir122,1,1,2
TP73-AS1,DOID:162,1,0,1
DOID:5041,mir20a,1,1,2
DOID:684,mir30c,1,1,2
KCNQ1OT1,mir301a,1,0,2
DOID:9538,mir18a,1,1,2
TUG1,mir142,1,0,2
DOID:162,mir375,1,1,2
DLEU2,mir374b,1,0,2
SCHLAP1,DOID:162,1,0,1
DOID:4,mir33a,1,1,2
DOID:0060056,mir205,1,1,2
DOID:1324,mir20a,1,1,2
DOID:263,mir134,1,1,2
ESRG,DOID:3093,1,0,1
DOID:3571,mir378a,1,1,2
DOID:0060072,mir21,1,1,2
DOID:10283,mir409,1,1,2
XIST,DOID:2998,1,0,1
DOID:684,mir602,1,1,2
DOID:3856,mir106a,1,1,2
DOID:77,mir365a,1,1,2
DOID:6050,mir203,1,1,2
mir449c,mir1228,1,2,2
DOID:178,mir206,1,1,2
CYTOR,DOID:162,1,0,1
DOID:10534,mir610,1,1,2
DOID:11054,mir221,1,1,2
DOID:10534,mir302d,1,1,2
DOID:0060116,mir125a,1,1,2
DOID:4,mir657,1,1,2
DOID:162,mir142,1,1,2
DOID:4,mir127,1,1,2
